created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1
2020-09-29 07:30:08,Arsenal,29,29,Arsenal FC,,0,ssgooners,#Arsenal OR #AFC OR #COYG,#Arsenal the more I look at the replay mane should of been sent off where was VAR or the referee looking at the monitor poor show really,1310844293058375680,red army,-0.4767,EPL,Arsenal
2020-09-30 20:21:33,ManchesterCity,391,559,Manchester City FC,"Penkridge, England",0,ZHollowayyy,#ManchesterCity OR #ManCity OR #MCFC,#3 The Football Fallout - Ryan Reynolds' Wrexham Dream Feat. VAR https://t.co/cHCa6CUqSF #AFC #AVFC #BFC #BHA #CFC #CPFC #EFC #FFC #LUFC #LFC #LCFC #MUFC #MCFC #NUFC #Saints #Spurs #WWFC #SUFC #WHU #WBA,1311400816193003522,Z / K,0.25,EPL,ManchesterCity
2020-09-30 19:06:11,ManchesterCity,157,176,Manchester City FC,"Swansea, Wales",2,VandVpodcast,#ManchesterCity OR #ManCity OR #MCFC,New episode is out now!!  We talk:  - Ruben Dias to #MCFC - #MUFC Winning AFTER the game!! - VAR/Handball - Weekend round up - #FPL   + More!!!  https://t.co/HOidwbD9rU  #FPLCommunity #FantasyPL #fantasypremierleague #football #podcast #footballnews #YouTube #FIFA21 #FIFARatings,1311381848665346049,Victory & Vices Podcast,0.6776,EPL,ManchesterCity
2020-09-20 09:47:41,Burnley,2428,1909,Burnley FC,"Burnley, England",3,CricketFieldEnd,#Burnley OR #BurnleyFC,How today will potentially pan out...  • A Leicester win. • VAR against us. • Lee Mason giving us absolutely nothing other than a true f**kin over.  🤣🤣🤣  #twitterclarets #UTC #BurnleyFC #PL https://t.co/8HTenQR9Md,1307617416172666881,𝕋𝕙𝕖ℂ𝕣𝕚𝕔𝕜𝕖𝕥𝔽𝕚𝕖𝕝𝕕𝔼𝕟𝕕,0.5951,EPL,Burnley
2020-09-28 20:00:01,ManchesterCity,3,1,Manchester City FC,,0,LondonsFinestS2,#ManchesterCity OR #ManCity OR #MCFC,"On today's show, the guys recap Chelsea's dramatic draw, VAR controversy for Brighton and Spurs, and Manchester City's new signing.  Miss it? Tune in here!  #THFC #Chelsea #Arsenal #MUFC #YNWA #NUFC #MCFC #LUFC #WWFC #PremierLeague #WBA #BHAFC  https://t.co/t2gWh8OlVm",1310670618669481985,London's Finest Show Feed,-0.2244,EPL,ManchesterCity
2020-09-28 19:20:00,ManchesterCity,268,103,Manchester City FC,,0,LondonsFinestQU,#ManchesterCity OR #ManCity OR #MCFC,"VAR was centerstage again over the weekend, and (as usual), it wasn't for good reasons.  We discuss if Man Utd's penalty at the end of #BHAMUN should have been given...  #THFC #Arsenal #Chelsea #MUFC #NUFC #MCFC #YNWA #BHAFC #LUFC #VAR   https://t.co/V2MHk9Tqng",1310660548158087168,London's Finest,-0.6604,EPL,ManchesterCity
2020-09-28 19:03:13,ManchesterCity,268,103,Manchester City FC,,0,LondonsFinestQU,#ManchesterCity OR #ManCity OR #MCFC,"9.28: A tale of two halves for Chelsea, VAR controversy for Brighton and Spurs, Ruben Dias to Manchester City | #THFC #Chelsea #Arsenal #MUFC #YNWA #NUFC #MCFC #LUFC #WWFC #PremierLeague #WBA #BHAFC https://t.co/4T8EYyDnYq",1310656326096150528,London's Finest,0.0,EPL,ManchesterCity
2020-09-28 17:46:42,ManchesterCity,1555,268,Manchester City FC,"Hampshire, UK",1,Tunde_Talks,#ManchesterCity OR #ManCity OR #MCFC,"My thoughts on the English Premier League this week. What a weekend of Handball it’s been! The double words Helping Hands don’t fall far short of my emotions, thanks to the Almighty VAR! #TundeTalks #football #PremierLeague #VAR #CFC #ManUtd #ManCity #LeicesterCity https://t.co/TPnnrDtgl9",1310637068876427266,Tunde Adelakun,0.6892,EPL,ManchesterCity
2020-09-28 17:20:15,ManchesterCity,103,249,Manchester City FC,"Austin, TX",19,RadioTekkers,#ManchesterCity OR #ManCity OR #MCFC,🚨NEW EPISODE🚨  @dejkirkby and @TexasGentleman_ discuss:  - #VAR and penalties  - #ManUtd get lucky - #ManCity upset by Leicester - #Chelsea surprise comeback  AND MORE!!! #Subscribe today! 🎧  Spotify: https://t.co/V9bDWZWALg  Apple: https://t.co/CMjAvtlpgn,1310630415238127617,⚽️ Radio Tekkers ⚽️,0.5374,EPL,ManchesterCity
2020-09-28 16:25:40,ManchesterCity,732,1117,Manchester City FC,Manchester . UK,0,51dear,#ManchesterCity OR #ManCity OR #MCFC,"@lizzychapman23 I must be the only City fan that thinks all 3 pens were soft and were initiated by the forward on each occasion who takes a dive to exaggerate contact, It used to be called cheating but VAR has even allowed the dark arts to return to football . The game is dead #VAROUT #mcfc",1310616675306401795,Simon Dear,-0.836,EPL,ManchesterCity
2020-09-28 15:22:47,ManchesterCity,88157,892,Manchester City FC,IG: City_Xtra,7,City_Xtra,#ManchesterCity OR #ManCity OR #MCFC,Official | @BurnleyOfficial vs #ManCity Match Officials:  Referee: Andy Madley Assistant Referee: Eddie Smart Assistant Referee: Ian Hussin  Fourth official: Mike Dean  VAR will NOT be in operation.  #MCFC | #BURMCI | @Carabao_Cup,1310600853334749184,Man City Xtra,0.4019,EPL,ManchesterCity
2020-09-26 22:27:08,Burnley,167,458,Burnley FC,NW England,0,manuman61,#Burnley OR #BurnleyFC,"Looked like #Wood was deprived of a perfectly good goal by #Officials and #VAR, didn't look #offside and #Burnley 2 points worse off as a result.",1309982867204771840,Adam Daber,0.5267,EPL,Burnley
2020-09-26 20:23:17,Burnley,1062,929,Burnley FC,Sheffield,3,MikeConnelly9,#Burnley OR #BurnleyFC,"Does VAR only work when officials feel like it ... Burnley score, offside but no VAR check cos ref blows his whistle. The whole system is a farce once again #BurnleyFC @premierleague",1309951698929156101,Mike Connelly 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧,-0.6808,EPL,Burnley
2020-09-26 20:17:25,Burnley,1332,383,Burnley FC,"London, England",0,Wheddsta,#Burnley OR #BurnleyFC,Andre Marriner’s headset is broken so he can’t hear from VAR...  I’m actually done 😂  #BURSOU #BurnleyFC #SaintsFC,1309950223230304257,Harvey,-0.4767,EPL,Burnley
2020-09-26 20:16:19,Burnley,970,1525,Burnley FC,"Waterlooville, England",0,SaintTractor,#Burnley OR #BurnleyFC,Concerned that the #VAR head quarters are going to bring back the disallowed goal because of #saintsfc twitter feed... #burnley,1309949944741212162,TractorSaint,0.0,EPL,Burnley
2020-09-26 20:06:42,Burnley,2291,2010,Burnley FC,"Crewe, England",0,Gresty66,#Burnley OR #BurnleyFC,That bardsley challenge didnt deserve a card then #burnley wheres #var ???,1309947525525372931,SOAPS AND SPORTS!,0.212,EPL,Burnley
2020-10-12 15:09:30,ManchesterCity,47472,886,Manchester City FC,"Manchester, England",5,cityreport_,#ManchesterCity OR #ManCity OR #MCFC,"Match Officials for #MCIARS:  Referee: Chris Kavanagh Assistants: Sian Massey-Ellis, Constantine Hatzidakis Fourth Official: Anthony Taylor VAR: Stuart Attwell Assistant VAR: Andy Halliday  #MCFC | #ManCity https://t.co/JCabIlYmgz",1315670939200299009,Man City Report,0.0,EPL,ManchesterCity
2020-10-12 15:08:36,ManchesterCity,89660,890,Manchester City FC,IG: City_Xtra,5,City_Xtra,#ManchesterCity OR #ManCity OR #MCFC,Official | #ManCity vs @Arsenal Match Officials:  Referee: Chris Kavanagh Assistant Referee: Sian Massey-Ellis Assistant Referee: Constantine Hatzidakis Fourth official: Anthony Taylor VAR: Stuart Attwell Assistant VAR: Andy Halliday  #MCFC | #MCIARS | @premierleague,1315670713483907074,Man City Xtra,0.0,EPL,ManchesterCity
2020-09-28 13:53:05,ManchesterCity,559,647,Manchester City FC,,0,Sweeney_Sean,#ManchesterCity OR #ManCity OR #MCFC,"VAR have reviewed the game after the final whistle and decided to give the 3 points to #MCFC   There was only 1 team that attempted to play, so they deserve the win   #LCFC #MCILEI https://t.co/Mc2OqeheOL",1310578276151242752,Sean Sweeney,0.7351,EPL,ManchesterCity
2020-09-28 12:17:04,ManchesterCity,110,570,Manchester City FC,United Kingdom,0,El_Mago21_,#ManchesterCity OR #ManCity OR #MCFC,I'd feel sorry for spurs but they laughed when VAR fucked us against them TWICE. @SpursOfficial can get fucked 🖕🏼#VAR #MCFC #ManCity #PL,1310554116205293574,BG🦈™️,-0.8847,EPL,ManchesterCity
2020-09-22 11:06:59,Burnley,2402,239,Burnley FC,"Turf Moor, Burnley",0,utcdotcom,#Burnley OR #BurnleyFC,Andre Marriner will ref our home game against @SouthamptonFC with 4th official Michael Oliver and Mike Dean on VAR duty.  ▶️https://t.co/cEcDGVQ8dF #twitterclarets #BurnleyFC #UTC,1308362149006315521,Up the Clarets,0.0,EPL,Burnley
2020-10-11 14:30:10,ManchesterCity,2732,1369,Manchester City FC,"Bristol, UK",3,TomJGarry,#ManchesterCity OR #ManCity OR #MCFC,"HT: Chelsea 1-0 Man City. Replays appear to show the ball struck Demi Stokes' hip, not her arm, for the penalty incident (and definitely didn't hit Ellen White, who was mistakenly booked for handball). #MCFC understandably unhappy. No VAR in the WSL.",1315298652802473986,Tom Garry,-0.8176,EPL,ManchesterCity
2020-09-22 15:31:47,ManchesterCity,86851,889,Manchester City FC,IG: City_Xtra,9,City_Xtra,#ManchesterCity OR #ManCity OR #MCFC,Official | #ManCity vs Leicester City Match Officials:  Referee: Michael Oliver Assistant Referee: Stuart Burt Assistant Referee: Simon Bennett Fourth official: Craig Pawson VAR: David Coote Assistant VAR: Simon Long  #MCFC | #MCILEI | @premierleague,1308428788146089984,Man City Xtra,0.0,EPL,ManchesterCity
2020-10-03 15:13:19,ManchesterCity,34,24,Manchester City FC,,3,TheSixYardsPod,#ManchesterCity OR #ManCity OR #MCFC,🚨Episode 3 of @TheSixYardsPod is OUT now!!🎙  We cover:  #MCFC getting battered by #LCFC   #LFC thumping #AFC   VAR ruined #THFC ‘s night   #CFC ‘s dramatic comeback to salvage a point   #MUFC ‘s late escape against Brighton   #podcast #footballpodcast #PremierLeague,1312410408871845888,The Six Yards Podcast 🎙,-0.4559,EPL,ManchesterCity
2020-10-03 12:00:27,ManchesterCity,36,39,Manchester City FC,United Kingdom,2,TheRoaM_,#ManchesterCity OR #ManCity OR #MCFC,"Edition 19  Thoughts on #VAR, the @premierleague and the rules of the 'Beautiful Game' with reference to @TheAthleticUK and their recent piece and games including #NUFC #THFC, #MUFC, #BHAFC, #MCFC and #LCFC  What's your opinions? Excuse the Geordie 😅  https://t.co/EvUqdimpvi",1312361872876863489,The RoaM,0.6369,EPL,ManchesterCity
2020-10-10 12:02:33,ManchesterCity,181788,1020,Manchester City FC,,0,footballitalia,#ManchesterCity OR #ManCity OR #MCFC,"Former UEFA President Michel Platini continues to insist his ban was ‘an injustice,’ that VAR is bad for football and Financial Fair Play ‘saved clubs from bankruptcy.’ https://t.co/3tJRntxDFK #UEFA #VAR #FFP #MCFC https://t.co/s4YYNqeJPW",1314899115025801217,footballitalia,-0.5267,EPL,ManchesterCity
2020-10-06 20:42:59,ManchesterCity,1292,1314,Manchester City FC,UK/Santa Cruz de La Palma,0,ChrisWhyattTM,#ManchesterCity OR #ManCity OR #MCFC,Come on you #Gooners #Arsenal #Partey #ArsenalWFC @piersmorgan #PremierLeague #football #Soccer #soccersaturday #VAR #LiverpoolFC #ManCity #ManchesterUnited #Spurs #ChelseaFC  A lighter history of Arsenal F.C. (plus some lesser teams) https://t.co/8xzAxgaRJR,1313580533587365888,Chris,0.0,EPL,ManchesterCity
2020-10-03 18:46:24,ManchesterCity,1,3,Manchester City FC,,0,keviiiin2918,#ManchesterCity OR #ManCity OR #MCFC,@ManCityES @LUFC   #ManchesterCity   PENALTY!!! WHERE IS THE VAR? https://t.co/lT3hiZ7MMW,1312464033337888771,Kevin diaz,-0.6817,EPL,ManchesterCity
2020-10-03 18:45:53,ManchesterCity,651,1626,Manchester City FC,"North West, England",0,simongreeney,#ManchesterCity OR #ManCity OR #MCFC,Really struggling to understand way their are no #Var replays when #MCFC play and other teams are getting 15 angles ?? #Corrupt #PremierLeague #ClearHandBall,1312463900793659393,Simon Greeney 🏆🏆🏆🏆,-0.5028,EPL,ManchesterCity
2020-10-03 18:40:56,ManchesterCity,286,572,Manchester City FC,"Leeds, West Yorkshire, UKn",0,Millerbird78,#ManchesterCity OR #ManCity OR #MCFC,I love you Jamie Redknapp 😂😂 “they just make it up as they go along” when asked about VAR penalty rules 🙌🏼🙌🏼🙌🏼 @SkySportsPL #skysports #leedsmancity #lufc #MCFC #var,1312462655659995136,Vicky Miller,0.29600000000000004,EPL,ManchesterCity
2020-10-03 18:33:16,ManchesterCity,79,403,Manchester City FC,either London or Spain,0,paul976431,#ManchesterCity OR #ManCity OR #MCFC,"@GNev2 spot on re bad decisions for Man C at the end, and that's what infuriates the fans, despite #Var , it's so inconsistent, certain tomorrow pen or red card will be given for a lot less #lufc  #MCFC",1312460726171123712,Paul,-0.6929,EPL,ManchesterCity
2020-10-03 18:27:56,ManchesterCity,9584,9947,Manchester City FC,,0,Ke_Teboho,#ManchesterCity OR #ManCity OR #MCFC,"Stop moaning about a penalty...no one is against us. Let us no deceive ourselves. Pep is out of ideas, doesn't know what to do anymore. Pretending VAR is against us might make us feel better but the truth is that we are a mess.  No direction. Pep is finished. #mancity",1312459384736247809,Teboho The Cityzen,-0.6369,EPL,ManchesterCity
2020-10-03 18:27:08,ManchesterCity,357,468,Manchester City FC,England,0,thebluecivis,#ManchesterCity OR #ManCity OR #MCFC,#LEEMCI to get anything off #VAR I think #ManCity need to wear a red top  That will confuse the #corrupt bastards that’s called the #FA and #PremierLeague who have ruined this great game of football this last 2 years,1312459185804644357,the blue civis,-0.3237,EPL,ManchesterCity
2020-10-03 18:25:59,ManchesterCity,3,31,Manchester City FC,,0,FBjoeru,#ManchesterCity OR #ManCity OR #MCFC,"I’m so confused about VAR. City should atleast have had one penalty, and Dallas should have red card 🟥 #LEEMCI #ManCity #2pl #VAR",1312458895042854915,Magnus,-0.6801,EPL,ManchesterCity
2020-10-03 18:25:52,ManchesterCity,480,241,Manchester City FC,"Buenos Aires, Argentina",0,bluemoon9320,#ManchesterCity OR #ManCity OR #MCFC,why was that foul on @BernardoCSilva not reviewed by VAR for potential red card?? @premierleague #LEEMCI #mancity,1312458867578564608,Bluemoon,0.0,EPL,ManchesterCity
2020-10-03 18:23:36,ManchesterCity,215,647,Manchester City FC,,0,AlanLivingstone,#ManchesterCity OR #ManCity OR #MCFC,Mistakes at the back and skin eyed upfront. VAR not giving us a penalty and no red card for the Leeds tackle on Bernardo. A place in the top 4 looks like a blessing at the moment #ManCity #MCFC,1312458293000900608,Alan Livingstone,0.5013,EPL,ManchesterCity
2020-10-02 16:37:54,ManchesterCity,58327,209,Manchester City FC,"Manchester, UK",2,IanCheeseman,#ManchesterCity OR #ManCity OR #MCFC,"Tonight from 7pm @tamesideradio 103.6FM I’m presenting Sports Talk - guests include @steveshanyaski on #ManUtd, @nathrich92 on running around the 92 clubs for charity &amp; @d_wright_08 on future of @StockportCounty plus tweaks to offside, VAR &amp; #ManCity https://t.co/H04D4mtHwG",1312069307589943296,Ian Cheeseman,0.4215,EPL,ManchesterCity
2020-10-03 18:22:21,ManchesterCity,2288,2929,Manchester City FC,Middle Earth,0,davywright65,#ManchesterCity OR #ManCity OR #MCFC,"How did we not win that game? VAR is a joke, well done to the players playing in them conditions. #ctwd #mcfc 💙💙💙",1312457978851647488,DAVYLEFT.OBE.MBE.🎖🇬🇧🇯🇵,0.2565,EPL,ManchesterCity
2020-10-03 18:22:11,ManchesterCity,1013,1568,Manchester City FC,"Lymm, England",0,andyleg66,#ManchesterCity OR #ManCity OR #MCFC,#VAR playing its part again. Ignore nailed on penalty &amp; red card. Well played #lufc but #pgmol showing its hand early again #mcfc #mancity #fuckvar,1312457938808655873,Andy Leggott,0.6369,EPL,ManchesterCity
2020-10-03 18:21:26,ManchesterCity,1189,36,Manchester City FC,,0,OptimallLocks,#ManchesterCity OR #ManCity OR #MCFC,WHY BOTHER HAVING VAR IF YOURE NOT GOING TO USE IT!?   Man city should have had won that game 3-1. Cost us a loss... unreal  #MCFC #LeedsUnited,1312457750664757254,Optimal Locks,0.2165,EPL,ManchesterCity
2020-09-30 08:06:33,ManchesterCity,145,113,Manchester City FC,,3,TheWeeklyCannon,#ManchesterCity OR #ManCity OR #MCFC,🚨NEW POD 🚨: Some Things Never Change   iTunes: https://t.co/U65qPChozX Spotify: https://t.co/XaJg4KFOdT  -VAR agenda v #AFC 🤔 -The end for Pep? #mcfc -AWB &amp; Pogba discussion 😂 #mufc  -Does Frank have too many options? #cfc  - 🏆 &amp; ❌ of the week  #theweeklycannon https://t.co/PclauwvJdW,1311215843951468544,#TheWeeklyCannon,0.0,EPL,ManchesterCity
2020-10-10 13:38:21,ManchesterCity,58384,209,Manchester City FC,"Manchester, UK",1,IanCheeseman,#ManchesterCity OR #ManCity OR #MCFC,There will be a brand new #foreverblue podcast available tomorrow - Jim Melrose &amp; @BraveheartCH are among the contributors as we discuss VAR &amp; whether football will ever be quite the same even when fans are allowed back #ManCity https://t.co/wNmhQ7xCTb,1314923224292098048,Ian Cheeseman,0.0,EPL,ManchesterCity
2020-10-04 14:08:56,ManchesterCity,242,577,Manchester City FC,"Leeds, England",0,firth_face,#ManchesterCity OR #ManCity OR #MCFC,"ARMCHAIR COMMENTARY INCOMING:  That McGoldrick arm across Elneny's face is an exact replica of Paddy's against #ManCity yesterday.   ""Let's get VAR into the PL they said."" It's still a load of inconsistent bollocks #SuperSunday #ARSSHU #PremierLeague",1312756595949006849,Sarah Firth,0.0,EPL,ManchesterCity
2020-10-01 11:23:43,ManchesterCity,1204,2102,Manchester City FC,"la nucia, alicante",0,rockrupert,#ManchesterCity OR #ManCity OR #MCFC,Just posted:@RobDaniels joined @vincetracy to discuss  #soccer #referee #LaLiga #Elche #Carabao Cup #Newcastle #Tottenham #VAR #PremierLeague #ManCity #ManUnited - a new episode on Podomatic: https://t.co/wnUZJgNOKg,1311627850815021056,vince tracy,0.0,EPL,ManchesterCity
2020-10-03 15:13:19,LeicesterCity,34,24,Leicester City FC,,3,TheSixYardsPod,#LeicesterCity OR #LCFC,🚨Episode 3 of @TheSixYardsPod is OUT now!!🎙  We cover:  #MCFC getting battered by #LCFC   #LFC thumping #AFC   VAR ruined #THFC ‘s night   #CFC ‘s dramatic comeback to salvage a point   #MUFC ‘s late escape against Brighton   #podcast #footballpodcast #PremierLeague,1312410408871845888,The Six Yards Podcast 🎙,-0.4559,EPL,LeicesterCity
2020-10-03 12:00:27,LeicesterCity,36,39,Leicester City FC,United Kingdom,2,TheRoaM_,#LeicesterCity OR #LCFC,"Edition 19  Thoughts on #VAR, the @premierleague and the rules of the 'Beautiful Game' with reference to @TheAthleticUK and their recent piece and games including #NUFC #THFC, #MUFC, #BHAFC, #MCFC and #LCFC  What's your opinions? Excuse the Geordie 😅  https://t.co/EvUqdimpvi",1312361872876863489,The RoaM,0.6369,EPL,LeicesterCity
2020-09-27 04:06:09,Everton,2310,2307,Everton FC,"Goodison Park, United Kingdom",0,EvertonNews365,#Everton OR #EFC,Echo: Ancelotti sums up Everton win with single word as VAR tables turn https://t.co/wBHsMHjsAK #efc #coyb https://t.co/cpe9bkbXjf,1310068182477021186,Everton News 365,0.5859,EPL,Everton
2020-09-27 00:05:48,Everton,1010,1091,Everton FC,"Scotland, United Kingdom",0,Stephenah62,#Everton OR #EFC,"@BBCMOTD @BBCOne @BBCiPlayer Why is @BBCMOTD having this debate, is it because Everton is finally getting a VAR decision their way. The ref / VAR gave it, move on. Trying to detract from Everton being top of the league as not in top 6 Cartel. Up the Toffees 💙⚽️💙 #EFC",1310007696331071490,Stephen,0.3818,EPL,Everton
2020-09-26 22:41:11,Everton,160,5006,Everton FC,,0,Kulz83,#Everton OR #EFC,After the first game I saw him Allan is the Brazil Makelele 🇧🇷 #CRYEVE #Everton #EFC Roy Hodgson was Spot on abt the Handball Law for #VAR Carlo Ancelotti has done Wonders for #calvertlewin one touch finish ⚽️🥅 #MOTD @BBCMOTD,1309986404882092032,KSN,0.0,EPL,Everton
2020-09-26 22:15:58,Everton,1888,205,Everton FC,,0,tvchrisstewart,#Everton OR #EFC,Pathetic. #EFC get a penalty because a #CPFC defender fails to use the 0.03 seconds available to him to amputate his arm. A joke. A laughable sport. #VAR,1309980057243471872,Chris Stewart,-0.7717,EPL,Everton
2020-09-26 19:59:37,Everton,1218,598,Everton FC,Liverpool,1,PrRupertsTower,#Everton OR #EFC,"Everton player ratings vs. Crystal Palace: James Rodriguez sprinkles gold dust, DCL clinical again #EFC #EPL #CRYEVE #CPFC #VAR   https://t.co/E1mRhQ4yqS",1309945743931654145,Prince Ruperts Tower,0.0,EPL,Everton
2020-09-26 18:50:26,Everton,2310,2308,Everton FC,"Goodison Park, United Kingdom",0,EvertonNews365,#Everton OR #EFC,"https://t.co/IyjDRMzLEc: Every word from Hodgson on 'nonsense' VAR, Eze, Crystal Palace and Everton https://t.co/jUL1YtYSgJ #efc #coyb https://t.co/8NpL9oIPa9",1309928331895361536,Everton News 365,0.0,EPL,Everton
2020-09-26 18:50:20,Everton,11941,12865,Everton FC,Everton,0,TOFnews,#Everton OR #EFC,"Every word from Roy Hodgson on 'nonsense' VAR decision, Eberechi Eze, Crystal Palace and Everton - https://t.co/cSvIi44bhd #EvertonFC #EFC https://t.co/frxFFjFTgK",1309928307069276160,Toffee News,0.0,EPL,Everton
2020-09-26 18:46:56,Everton,24305,1328,Everton FC,Leeds,2,SportingLifeFC,#Everton OR #EFC,📺 VAR is replacing the referee ✋ Ridiculous handball penalties ⚽️ Everton's goalscoring machine 🔵 Fightback hides Lampard's failings  ✍️ @TomC_22 and @JoesterT have picked out some Premier League talking points.  👇 #Everton #Chelsea #PremierLeague,1309927453893238785,Sporting Life Football,-0.7506,EPL,Everton
2020-09-26 17:30:00,Everton,21080,1389,Everton FC,Worldwide,0,RBMersey,#Everton OR #EFC,"Relive that Everton win with all the goals, handballs and VAR decisions in the live blog.  #EFC #CRYEVE  https://t.co/Bw4k1HMKyX",1309908091366903809,Royal Blue Mersey,0.5859,EPL,Everton
2020-09-26 17:30:00,Everton,14,57,Everton FC,The Grand Old Lady,1,NMTBPOD,#Everton OR #EFC,"🔵EPISODE 16 IS HERE🔵  @djmikepeters celebrates #Everton's away win at Palace, being TOP OF THE LEAGUE, discusses Jordan Pickford's current form in depth as well as VAR.  🔉https://t.co/G7B8B9pJr1 📺https://t.co/wJu5Dn2uVM  #EFC #CRYEVE #COYB #UTFT #VAR #EPL #PODCAST #VODCAST",1309908090268061696,Never Mind The Bullens,0.9029,EPL,Everton
2020-09-29 14:03:27,Everton,744,10,Everton FC,"Brighton and Hove, UK",1,argusbha,#Everton OR #EFC,"After VAR controversy, Hooper is named as ref for Albion trip to Everton #bhafc #efc https://t.co/bip4lQ6LZL",1310943276283891713,The Argus: Brighton and Hove Albion,0.0,EPL,Everton
2020-09-29 13:51:30,Everton,9696,10422,Everton FC,"Berlin, London, Paris",3,Sonjahaha,#Everton OR #EFC,"Scribbled my face off this #PremierLeague #Football Week 3, after a lot of goals, penalties &amp; as always VAR controversies! #LCFC #LFC #EFC #AVFC TOP #VAR #MCFC #AFC #FFC FLOP #BHAMUN #CRYEVE #WBACHE #BURSOU #SHULEE #TOTNEW #MCILEI #WHUWOL #FULAVL #LIVARS   https://t.co/5xyFYGxjFr https://t.co/IRyCTa6Xe7",1310940267290202112,XxX Sonja XxX,-0.2244,EPL,Everton
2020-09-29 13:50:48,Everton,11937,12865,Everton FC,Everton,0,TOFnews,#Everton OR #EFC,"After VAR controversy, Hooper is named as ref for Albion trip to Everton - https://t.co/3xp9QEUqIm #EvertonFC #EFC https://t.co/QtKFuWRZlz",1310940092643635208,Toffee News,0.0,EPL,Everton
2020-09-29 11:22:00,Everton,1204,2102,Everton FC,"la nucia, alicante",0,rockrupert,#Everton OR #EFC,Just posted: Eric Malpus #Premier League results  #VAR #hand-ball decisions #Leicester #Leeds #Southampton #West Ham #Aston Villa   and #Liverpool plus  #Man Utd #Everton  and #Spurs #Baggies- a new episode on Podomatic: https://t.co/wokDUg7eW4,1310902646367293440,vince tracy,0.0,EPL,Everton
2020-09-26 13:39:53,LeicesterCity,413,1069,Leicester City FC,Loughborough,0,timcabrelli,#LeicesterCity OR #LCFC,I’m delighted the prescedent has been set that you can now claim VAR decisions after the game has ended.  I’d like to take us back to a hand ball v Aston Villa in the Semi’s of the Carabao Cup last season please FA? #lcfc,1309850179982557188,Tim Cabrelli,0.8834,EPL,LeicesterCity
2020-09-29 20:45:12,LeicesterCity,8421,515,Leicester City FC,,0,SAHsoccer1,#LeicesterCity OR #LCFC,"#PremierLeague week3 with #VAR in flux, #Everton #LFC #LCFC 3for3 #MOTW #LIVARS analysis: https://t.co/6hjiOURvqI and https://t.co/foWFtux7ht",1311044380321394688,Shaun Harris,0.0,EPL,LeicesterCity
2020-09-20 12:56:21,Southampton,114,159,Southampton FC,,0,benpetersonbdo,#SouthamptonFC OR #Southampton,#bbcfootball if ings had missed pen probably retaken anyway - I don’t think any keeper has feet on line as ball struck!!!? @GaryLineker @alanshearer #southampton #spurs #var #joke https://t.co/vOVjRjlpkn,1307664897556316163,Ben Peterson,-0.4724,EPL,Southampton
2020-09-20 12:53:18,Southampton,1671,1237,Southampton FC,,0,Judes_Journey,#SouthamptonFC OR #Southampton,The rule is called HAND ball... but according to “the new law” that means the hand  stops at the top of the arm. So it’s no longer HAND it’s ARM ball.... #SOUTOT #Southampton #Tottenham #Var #handball,1307664131915485184,Jude Aston,0.882,EPL,Southampton
2020-09-20 12:53:06,Southampton,1470,2707,Southampton FC,stretford manchester,0,KerryKez7,#SouthamptonFC OR #Southampton,But it’s inconsistency that is driving everyone mad one game the ref/VAR gives it for handball the next game they won’t hopefully now that the refs go to the monitors that more will be given accidental or not #mufc #Spurs #Southampton 😳🤦🏻‍♀️😡,1307664077922107393,Kerry Louise,-0.2023,EPL,Southampton
2020-09-20 12:50:34,Southampton,198,92,Southampton FC,"Prestatyn, Wales",0,AdamJeffers,#SouthamptonFC OR #Southampton,Never a pen.. but thank goodness bit of a consistency.. how that can be given as handball? This is getting ridiculous now same as lindelof #spurs #Southampton #var #PremierLeague,1307663443168841728,Adam Jeffers,-0.2299,EPL,Southampton
2020-09-20 12:50:18,Southampton,12638,378,Southampton FC,West Yorkshire - UK,0,Petebutts4Yes,#SouthamptonFC OR #Southampton,"#Southampton #Spurs what a ridiculous penalty decision VAR goes from bad to worse,",1307663373115568128,Peter James Butler,-0.9022,EPL,Southampton
2020-09-20 11:32:24,Southampton,17374,15235,Southampton FC,"Nairobi, Kenya",0,Maley254,#SouthamptonFC OR #Southampton,VAR overworking today #Southampton #SOT,1307643771052535808,Musketeer ➐,0.0,EPL,Southampton
2020-09-20 11:29:05,Southampton,52,28,Southampton FC,"Vellore Fort Area, Vellore",0,Misterfake13,#SouthamptonFC OR #Southampton,VAR has completely taken over the possession of the game darn. Offsides everyside. #SOUTOT #TOTSOU #TottenhamHotspur #SOUTHAMPTON,1307642936272629760,Alpha Dog 🔴⚫️🟡🟣,0.0,EPL,Southampton
2020-09-20 11:25:04,Southampton,775,905,Southampton FC,,0,JamieGarwood,#SouthamptonFC OR #Southampton,20 minutes in #SOUTOT  #Southampton 0 #Tottenham 0 #VAR 2  The triple threat 90 minute Iron Match continues,1307641923377737728,Jamie Garwood,-0.5267,EPL,Southampton
